t model,t search,t all
9.419891284778714e-07,0.30150075801066123,0.4377422260004096
7.709895726293325e-07,0.2943351980065927,0.4235161859978689
8.920032996684313e-07,0.2954916070011677,0.4397236619988689
7.820053724572062e-07,0.29825965900090523,0.44066292500065174
7.210037438198924e-07,0.29169130000809673,0.46115723899856675
7.90998456068337e-07,0.29240489900985267,0.4247727940091863
7.310009095817804e-07,0.30489740800112486,0.449499715003185
8.419883670285344e-07,0.3015921000041999,0.4719080130016664
7.619964890182018e-07,0.2951220340037253,0.44382719800341874
7.810012903064489e-07,0.30044099999940954,0.4774969329882879
9.419891284778714e-07,0.3008321929955855,0.4466101370053366
8.220085874199867e-07,0.293767586001195,0.41249438699742313
7.519993232563138e-07,0.2923429729999043,0.43369485600851476
7.719936547800899e-07,0.2928276309976354,0.41451308100658935
6.010086508467793e-07,0.2982345519994851,0.41890166301163845
7.210037438198924e-07,0.2968886769958772,0.3998005989997182
7.119961082935333e-07,0.2946227490028832,0.4750264799949946
9.819923434406519e-07,0.29558137699496,0.41731786300078966
1.1030060704797506e-06,0.2973837860045023,0.4351729170011822
6.719928933307528e-07,0.29378643000382,0.5045557289995486
8.420029189437628e-07,0.2924803820060333,0.4617249840084696
9.368725682998047,22.688064506000956,58.19201969400092
9.33883648799383,1.3854384340083925,61.77634565799963
9.543830156006152,1.3382738520012936,55.785459619990434
2.464003046043217e-06,0.9792859029985266,38.39189931799774
4.107991117052734e-06,28.19231985299848,6.065322187001584,1.0079911669890862,40.057299758991576
10.709426669000095,4.6255432489997474,4279.640034145001
9.58470466200015,0.06547240699910617,37.993343619998996
